timestamp,Heater Power,temperature
2023-07-26 19:27:16,N/A,1.2073
2023-07-26 19:27:19,N/A,1.2073
2023-07-26 19:27:21,N/A,1.2073
2023-07-26 19:27:24,N/A,1.2073
2023-07-26 19:27:26,N/A,1.2073
2023-07-26 19:27:29,N/A,1.2073
2023-07-26 19:27:31,N/A,1.2073
2023-07-26 19:27:34,N/A,1.2073
2023-07-26 19:27:37,N/A,1.2073
2023-07-26 19:27:39,N/A,1.2073
2023-07-26 19:27:42,N/A,1.2073
2023-07-26 19:27:44,N/A,1.2073
2023-07-26 19:27:47,N/A,1.2073
2023-07-26 19:27:49,N/A,1.2073
2023-07-26 19:27:52,N/A,1.2073
2023-07-26 19:27:54,N/A,1.2073
2023-07-26 19:27:57,N/A,1.2073
2023-07-26 19:28:00,N/A,1.2073
2023-07-26 19:28:02,N/A,1.2073
2023-07-26 19:28:05,N/A,1.2073
2023-07-26 19:28:07,N/A,1.2073
2023-07-26 19:28:10,N/A,1.2073
2023-07-26 19:28:12,N/A,1.2073
2023-07-26 19:28:15,N/A,1.2073
2023-07-26 19:28:18,N/A,1.2073
2023-07-26 19:28:20,N/A,1.2073
2023-07-26 19:28:23,N/A,1.2073
2023-07-26 19:28:25,N/A,1.2073
2023-07-26 19:28:28,N/A,1.2073
2023-07-26 19:28:30,N/A,1.2073
2023-07-26 19:28:33,N/A,1.2073
2023-07-26 19:28:36,N/A,1.2073
2023-07-26 19:28:38,N/A,1.2073
2023-07-26 19:28:41,N/A,1.2073
2023-07-26 19:28:43,N/A,1.2073
2023-07-26 19:28:46,N/A,1.2073
2023-07-26 19:28:49,N/A,1.2073
2023-07-26 19:28:51,N/A,1.2073
2023-07-26 19:28:54,N/A,1.2073
2023-07-26 19:28:56,N/A,1.2073
2023-07-26 19:28:59,N/A,1.2073
2023-07-26 19:29:02,N/A,1.2073
2023-07-26 19:29:04,N/A,1.2073
2023-07-26 19:29:07,N/A,1.2073
2023-07-26 19:29:09,N/A,1.2073
2023-07-26 19:29:12,N/A,1.2073
2023-07-26 19:29:14,N/A,1.2073
2023-07-26 19:29:17,N/A,1.2073
2023-07-26 19:29:20,N/A,1.2073
2023-07-26 19:29:22,N/A,1.2073
2023-07-26 19:29:25,N/A,1.2073
2023-07-26 19:29:27,N/A,1.2073
2023-07-26 19:29:30,N/A,1.2073
2023-07-26 19:29:33,N/A,1.2073
2023-07-26 19:29:35,N/A,1.2073
2023-07-26 19:29:38,N/A,1.2073
2023-07-26 19:29:40,N/A,1.2073
2023-07-26 19:29:43,N/A,1.2073
2023-07-26 19:29:46,N/A,1.2073
2023-07-26 19:29:48,N/A,1.2073
2023-07-26 19:29:51,N/A,1.2073
2023-07-26 19:29:53,N/A,1.2073
2023-07-26 19:29:56,N/A,1.2073
2023-07-26 19:29:59,N/A,1.2073
2023-07-26 19:30:01,N/A,1.2073
2023-07-26 19:30:04,N/A,1.2073
2023-07-26 19:30:05,N/A,1.2073
2023-07-26 19:30:06,N/A,1.2073
2023-07-26 19:30:07,N/A,1.2073
2023-07-26 19:30:09,N/A,1.2073
2023-07-26 19:30:10,N/A,1.2073
2023-07-26 19:30:10,N/A,1.2073
2023-07-26 19:30:12,N/A,1.2073
2023-07-26 19:30:12,N/A,1.2073
2023-07-26 19:30:15,N/A,1.2073
2023-07-26 19:30:17,N/A,1.2073
2023-07-26 19:30:20,N/A,1.2073
2023-07-26 19:30:23,N/A,1.2073
2023-07-26 19:32:11,N/A,298.691
2023-07-26 19:32:13,N/A,298.7146
2023-07-26 19:32:15,N/A,298.7067
2023-07-26 19:32:16,N/A,298.7135
2023-07-26 19:32:17,N/A,298.7126
2023-07-26 19:32:18,N/A,298.7082
2023-07-26 19:32:21,N/A,298.7158
2023-07-26 19:32:23,N/A,298.6911
2023-07-26 19:32:26,N/A,298.6795
2023-07-26 19:32:29,N/A,298.6653
2023-07-26 19:32:31,N/A,298.6783
2023-07-26 19:32:34,N/A,298.6944
2023-07-26 19:32:36,N/A,298.6705
2023-07-26 19:32:39,N/A,298.6857
2023-07-26 19:32:41,N/A,298.6607
2023-07-26 19:32:44,N/A,298.6476
2023-07-26 19:32:47,N/A,298.6712
2023-07-26 19:32:50,N/A,298.6722
2023-07-26 19:32:52,N/A,298.6647
2023-07-26 19:32:55,N/A,298.6357
2023-07-26 19:32:57,N/A,298.662
2023-07-26 19:33:00,N/A,298.6373
2023-07-26 19:33:03,N/A,298.6501
2023-07-26 19:33:05,N/A,298.6581
2023-07-26 19:33:08,N/A,298.6519
2023-07-26 19:33:11,N/A,298.667
2023-07-26 19:33:13,N/A,298.6757
2023-07-26 19:33:16,N/A,298.7133
2023-07-26 19:33:19,N/A,298.7411
2023-07-26 19:33:21,N/A,298.7569
2023-07-26 19:33:24,N/A,298.7907
2023-07-26 19:33:26,N/A,298.8455
2023-07-26 19:33:29,N/A,298.8918
2023-07-26 19:33:32,N/A,298.9468
2023-07-26 19:33:34,N/A,299.028
2023-07-26 19:33:37,N/A,299.0651
2023-07-26 19:33:40,N/A,299.1204
2023-07-26 19:33:42,N/A,299.2052
2023-07-26 19:33:45,N/A,299.2536
2023-07-26 19:33:47,N/A,299.3593
2023-07-26 19:33:50,N/A,299.4217
2023-07-26 19:33:53,N/A,299.511
2023-07-26 19:33:55,N/A,299.5765
2023-07-26 19:33:58,N/A,299.6407
2023-07-26 19:34:00,N/A,299.6922
2023-07-26 19:34:03,N/A,299.7892
2023-07-26 19:34:06,N/A,299.8526
2023-07-26 19:34:08,N/A,299.9528
2023-07-26 19:34:11,N/A,299.9958
2023-07-26 19:34:14,N/A,300.0253
2023-07-26 19:34:16,N/A,300.11
2023-07-26 19:50:29,N/A,299.4478
2023-07-26 19:50:32,N/A,299.4444
2023-07-26 19:50:34,N/A,299.4653
2023-07-26 19:50:37,N/A,299.4564
2023-07-26 19:50:40,N/A,299.4237
2023-07-26 19:50:42,N/A,299.4682
2023-07-26 19:50:45,N/A,299.4194
2023-07-26 19:50:47,N/A,299.441
2023-07-26 19:50:50,N/A,299.4411
2023-07-26 19:50:53,N/A,299.4242
2023-07-26 19:50:55,N/A,299.403
2023-07-26 19:50:59,N/A,299.4346
2023-07-26 19:51:14,N/A,299.4084
2023-07-26 19:51:17,N/A,299.4027
2023-07-26 19:51:20,N/A,299.3865
2023-07-26 19:51:23,N/A,299.4019
2023-07-26 19:51:26,N/A,299.3981
2023-07-26 19:51:28,N/A,299.3921
2023-07-26 19:51:31,N/A,299.3871
2023-07-26 19:51:33,N/A,299.3835
2023-07-26 19:51:36,N/A,299.379
2023-07-26 19:51:39,N/A,299.3772
2023-07-26 19:51:41,N/A,299.3678
2023-07-26 19:51:44,N/A,299.3405
2023-07-26 19:51:46,N/A,299.3584
2023-07-26 19:51:49,N/A,299.3762
2023-07-26 19:51:51,N/A,299.3343
2023-07-26 19:51:56,N/A,299.3654
2023-07-26 19:51:57,N/A,299.3638
2023-07-26 19:51:58,N/A,299.3496
2023-07-26 19:52:00,N/A,299.361
2023-07-26 19:52:01,N/A,299.3658
2023-07-26 19:52:02,N/A,299.3595
2023-07-26 19:52:03,N/A,299.3533
2023-07-26 19:52:05,N/A,299.351
2023-07-26 19:52:06,N/A,299.3392
2023-07-26 19:52:07,N/A,299.3415
2023-07-26 19:52:09,N/A,299.3473
2023-07-26 19:52:10,N/A,299.3435
2023-07-26 19:52:12,N/A,299.335
2023-07-26 19:52:12,N/A,299.3311
2023-07-26 19:52:14,N/A,299.3235
2023-07-26 19:52:15,N/A,299.3383
2023-07-26 19:52:16,N/A,299.3323
2023-07-26 19:52:18,N/A,299.3409
2023-07-26 19:52:19,N/A,299.3367
2023-07-26 19:52:21,N/A,299.3346
2023-07-26 19:52:22,N/A,299.3186
2023-07-26 19:52:23,N/A,299.3154
2023-07-26 19:52:24,N/A,299.3196
2023-07-26 19:52:25,N/A,299.3052
2023-07-26 19:52:27,N/A,299.3124
2023-07-26 19:52:28,N/A,299.3123
2023-07-26 19:52:30,N/A,299.3218
2023-07-26 19:52:31,N/A,299.306
2023-07-26 19:52:32,N/A,299.3091
2023-07-26 19:52:34,N/A,299.3384
2023-07-26 19:52:35,N/A,299.3219
2023-07-26 19:52:37,N/A,299.2985
2023-07-26 19:52:38,N/A,299.306
2023-07-26 19:52:39,N/A,299.3007
2023-07-26 19:52:41,N/A,299.3148
2023-07-26 19:52:42,N/A,299.2984
2023-07-26 19:52:43,N/A,299.2977
2023-07-26 19:52:45,N/A,299.3017
2023-07-26 19:52:46,N/A,299.3015
2023-07-26 19:52:48,N/A,299.2889
2023-07-26 19:52:49,N/A,299.2912
2023-07-26 19:52:50,N/A,299.3036
2023-07-26 19:52:52,N/A,299.2888
2023-07-26 19:52:53,N/A,299.3039
2023-07-26 19:52:55,N/A,299.2817
2023-07-26 19:52:56,N/A,299.2645
2023-07-26 19:52:57,N/A,299.2561
2023-07-26 19:52:59,N/A,299.2711
2023-07-26 19:53:00,N/A,299.2806
2023-07-26 19:53:01,N/A,299.2702
2023-07-26 19:53:02,N/A,299.2739
2023-07-26 19:53:03,N/A,299.2769
2023-07-26 19:53:05,N/A,299.2734
2023-07-26 19:53:06,N/A,299.2709
2023-07-26 19:53:07,N/A,299.2828
2023-07-26 19:53:08,N/A,299.2796
2023-07-26 19:53:10,N/A,299.2898
2023-07-26 19:53:11,N/A,299.2796
2023-07-26 19:53:13,N/A,299.2726
2023-07-26 19:53:14,N/A,299.2679
2023-07-26 19:53:15,N/A,299.2593
2023-07-26 19:53:17,N/A,299.2631
2023-07-26 19:53:18,N/A,299.2543
2023-07-26 19:53:19,N/A,299.2422
2023-07-26 19:53:21,N/A,299.2345
2023-07-26 19:53:22,N/A,299.2577
2023-07-26 19:53:24,N/A,299.27
2023-07-26 19:53:25,N/A,299.2328
2023-07-26 19:53:26,N/A,299.2302
2023-07-26 19:53:28,N/A,299.2375
2023-07-26 19:53:29,N/A,299.2489
2023-07-26 19:53:30,N/A,299.238
2023-07-26 19:53:32,N/A,299.2581
2023-07-26 19:53:33,N/A,299.2433
2023-07-26 19:53:35,N/A,299.2333
2023-07-26 19:53:36,N/A,299.2353
2023-07-26 19:53:37,N/A,299.2126
2023-07-26 19:53:38,N/A,299.2283
2023-07-26 19:53:40,N/A,299.2524
2023-07-26 19:53:41,N/A,299.209
2023-07-26 19:53:43,N/A,299.2312
2023-07-26 19:53:44,N/A,299.2558
2023-07-26 19:53:46,N/A,299.2338
2023-07-26 19:53:47,N/A,299.2459
2023-07-26 19:53:49,N/A,299.2572
2023-07-26 19:53:50,N/A,299.2271
2023-07-26 19:53:52,N/A,299.235
2023-07-26 19:53:53,N/A,299.228
2023-07-26 19:53:54,N/A,299.213
2023-07-26 19:53:56,N/A,299.1992
2023-07-26 19:53:57,N/A,299.204
2023-07-26 19:53:59,N/A,299.2064
2023-07-26 19:54:00,N/A,299.1953
2023-07-26 19:54:01,N/A,299.2059
2023-07-26 19:54:03,N/A,299.218
2023-07-26 19:54:04,N/A,299.2124
2023-07-26 19:54:06,N/A,299.1974
2023-07-26 19:54:07,N/A,299.1769
2023-07-26 19:54:07,N/A,299.1807
2023-07-26 19:54:09,N/A,299.1961
2023-07-26 19:54:09,N/A,299.2015
2023-07-26 19:54:10,N/A,299.1974
2023-07-26 19:54:12,N/A,299.1911
2023-07-26 19:54:13,N/A,299.1829
2023-07-26 19:54:14,N/A,299.2021
2023-07-26 19:54:15,N/A,299.1998
2023-07-26 19:54:17,N/A,299.1804
2023-07-26 19:54:17,N/A,299.1856
2023-07-26 19:54:20,N/A,299.1769
2023-07-26 19:54:22,N/A,299.2102
2023-07-26 19:54:25,N/A,299.1958
2023-07-26 19:54:28,N/A,299.1914
2023-07-26 19:54:30,N/A,299.1731
2023-07-26 19:54:33,N/A,299.2006
2023-07-26 19:54:35,N/A,299.1788
2023-07-26 19:54:38,N/A,299.1781
2023-07-26 19:54:41,N/A,299.1567
2023-07-26 19:54:43,N/A,299.1736
2023-07-26 19:54:46,N/A,299.1638
2023-07-26 19:54:48,N/A,299.1862
2023-07-26 19:54:51,N/A,299.1608
2023-07-26 19:54:54,N/A,299.1438
2023-07-26 19:54:56,N/A,299.1596
2023-07-26 19:54:59,N/A,299.1434
2023-07-26 19:55:02,N/A,299.1416
2023-07-26 19:55:04,N/A,299.1255
2023-07-26 19:55:07,N/A,299.1296
2023-07-26 19:55:09,N/A,299.1208
2023-07-26 19:55:11,N/A,299.1444
2023-07-26 19:55:12,N/A,299.1558
2023-07-26 19:55:13,N/A,299.1147
2023-07-26 19:55:15,N/A,299.1141
2023-07-26 19:55:16,N/A,299.1181
2023-07-26 19:55:18,N/A,299.1473
2023-07-26 19:55:19,N/A,299.1276
2023-07-26 19:55:20,N/A,299.1069
2023-07-26 19:55:22,N/A,299.1296
2023-07-26 19:55:23,N/A,299.1117
2023-07-26 19:55:25,N/A,299.1203
2023-07-26 19:55:25,N/A,299.124
2023-07-26 19:55:26,N/A,299.1089
2023-07-26 19:55:29,N/A,299.122
2023-07-26 19:55:32,N/A,299.1155
2023-07-26 19:55:34,N/A,299.1131
2023-07-26 19:55:37,N/A,299.0915
2023-07-26 19:55:39,N/A,299.0842
2023-07-26 19:55:42,N/A,299.0795
2023-07-26 19:55:45,N/A,299.1055
2023-07-26 19:55:47,N/A,299.0903
2023-07-26 19:55:50,N/A,299.0651
2023-07-26 19:55:52,N/A,299.0825
2023-07-26 19:55:55,N/A,299.0806
2023-07-26 19:55:58,N/A,299.0667
2023-07-26 19:56:00,N/A,299.0833
2023-07-26 19:56:00,N/A,299.0821
2023-07-26 19:56:03,N/A,299.0577
2023-07-26 19:56:03,N/A,299.0602
2023-07-26 19:56:05,N/A,299.0694
2023-07-26 19:56:05,N/A,299.0685
2023-07-26 19:56:08,N/A,299.0777
2023-07-26 19:56:08,N/A,299.0762
2023-07-26 19:56:10,N/A,299.0761
2023-07-26 19:56:11,N/A,299.0759
2023-07-26 19:56:13,N/A,299.0638
2023-07-26 19:56:13,N/A,299.0633
2023-07-26 19:56:16,N/A,299.072
2023-07-26 19:56:16,N/A,299.0643
2023-07-26 19:56:19,N/A,299.0261
2023-07-26 19:56:19,N/A,299.0314
2023-07-26 19:56:21,N/A,299.0436
2023-07-26 19:56:21,N/A,299.0493
2023-07-26 19:56:24,N/A,299.0661
2023-07-26 19:56:24,N/A,299.0655
2023-07-26 19:56:27,N/A,299.044
2023-07-26 19:56:27,N/A,299.0372
2023-07-26 19:56:29,N/A,299.0356
2023-07-26 19:56:30,N/A,299.0395
2023-07-26 19:56:32,N/A,299.027
2023-07-26 19:56:32,N/A,299.0266
2023-07-26 19:56:35,N/A,299.034
2023-07-26 19:56:35,N/A,299.0284
2023-07-26 19:56:37,N/A,299.0285
2023-07-26 19:56:38,N/A,299.0257
2023-07-26 19:56:40,N/A,299.0437
2023-07-26 19:56:40,N/A,299.0515
2023-07-26 19:56:43,N/A,299.034
2023-07-26 19:56:43,N/A,299.0303
2023-07-26 19:56:45,N/A,299.0286
2023-07-26 19:56:46,N/A,299.0313
2023-07-26 19:56:48,N/A,299.0177
2023-07-26 19:56:48,N/A,299.0121
2023-07-26 19:56:51,N/A,299.0152
2023-07-26 19:56:51,N/A,299.0161
2023-07-26 19:56:53,N/A,299.0279
2023-07-26 19:56:54,N/A,299.0259
2023-07-26 19:56:56,N/A,299.0337
2023-07-26 19:56:56,N/A,299.0374
2023-07-26 19:56:59,N/A,299.0117
2023-07-26 19:57:00,N/A,299.0165
2023-07-26 19:57:02,N/A,299.0318
2023-07-26 19:57:03,N/A,299.0304
2023-07-26 19:57:04,N/A,298.9999
2023-07-26 19:57:06,N/A,299.0132
2023-07-26 19:57:08,N/A,298.9989
2023-07-26 19:57:09,N/A,299.0019
2023-07-26 19:57:11,N/A,299.0043
2023-07-26 19:57:12,N/A,299.0075
2023-07-26 19:57:14,N/A,299.008
2023-07-26 19:57:15,N/A,298.9999
2023-07-26 19:57:17,N/A,299.01
2023-07-26 19:57:18,N/A,299.0061
2023-07-26 20:01:41,N/A,298.7676
2023-07-26 20:01:44,N/A,298.7637
2023-07-26 20:01:46,N/A,298.7515
2023-07-26 20:01:49,N/A,298.7487
2023-07-26 20:01:51,N/A,298.7602
2023-07-26 20:01:54,N/A,298.7399
2023-07-26 20:01:57,N/A,298.7517
2023-07-26 20:02:00,N/A,298.7361
2023-07-26 20:02:01,N/A,298.7249
2023-07-26 20:02:03,N/A,298.7487
2023-07-26 20:02:05,N/A,298.7499
2023-07-26 20:02:06,N/A,298.748
2023-07-26 20:02:08,N/A,298.7285
2023-07-26 20:02:09,N/A,298.7316
2023-07-26 20:02:10,N/A,298.7357
2023-07-26 20:02:11,N/A,298.7356
2023-07-26 20:02:13,N/A,298.7264
2023-07-26 20:02:14,N/A,298.7264
2023-07-26 20:02:16,N/A,298.7065
2023-07-26 20:02:16,N/A,298.7066
2023-07-26 20:02:18,N/A,298.7216
2023-07-26 20:02:21,N/A,298.7394
2023-07-26 20:06:08,N/A,298.4993
2023-07-26 20:06:11,N/A,298.5163
2023-07-26 20:06:14,N/A,298.5347
2023-07-26 20:06:16,N/A,298.5252
2023-07-26 20:06:19,N/A,298.5155
2023-07-26 20:06:21,N/A,298.5226
2023-07-26 20:06:24,N/A,298.5158
2023-07-26 20:06:26,N/A,298.5307
2023-07-26 20:06:28,N/A,298.5269
2023-07-26 20:06:29,N/A,298.5269
2023-07-26 20:06:31,N/A,298.5108
2023-07-26 20:06:31,N/A,298.5146
2023-07-26 20:06:37,N/A,298.524
2023-07-26 20:06:37,N/A,298.5194
2023-07-26 20:06:42,N/A,298.5248
2023-07-26 20:06:43,N/A,298.5258
2023-07-26 20:06:48,N/A,298.5194
2023-07-26 20:06:48,N/A,298.5163
2023-07-26 20:06:54,N/A,298.513
2023-07-26 20:06:54,N/A,298.5165
2023-07-26 20:06:59,N/A,298.4964
2023-07-26 20:06:59,N/A,298.4968
